id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
813,231,106,-1,-1,313,-1
922,270,106,-1,-1,313,-1
829,235,106,-1,-1,313,-1
895,260,106,-1,-1,314,-1
932,277,106,-1,-1,314,-1
914,266,106,-1,-1,314,-1
927,273,106,-1,-1,314,-1
1016,311,106,-1,-1,314,-1
850,244,106,-1,-1,315,-1
924,272,106,-1,-1,316,-1
893,258,106,-1,-1,316,-1
888,257,106,-1,-1,316,-1
909,264,106,-1,-1,317,-1
995,306,106,-1,-1,317,-1
1027,314,106,-1,-1,317,-1
943,281,106,-1,-1,317,-1
910,265,106,-1,-1,319,-1
962,290,106,-1,-1,319,-1
1022,313,106,-1,-1,319,-1
869,251,106,-1,-1,320,-1
875,253,106,-1,-1,320,-1
930,276,106,-1,-1,320,-1
946,282,106,-1,-1,321,-1
1041,320,106,-1,-1,321,-1
1034,317,106,-1,-1,322,-1
856,247,106,-1,-1,323,-1
991,305,106,-1,-1,323,-1
859,248,106,-1,-1,323,-1
955,286,106,-1,-1,323,-1
941,280,106,-1,-1,323,-1
917,266,106,-1,-1,323,-1
968,294,106,-1,-1,324,-1
1014,311,106,-1,-1,324,-1
826,235,106,-1,-1,325,-1
925,273,106,-1,-1,326,-1
998,307,106,-1,-1,326,-1
975,298,106,-1,-1,326,-1
1042,320,106,-1,-1,327,-1
994,305,106,-1,-1,328,-1
1039,319,106,-1,-1,328,-1
965,293,106,-1,-1,329,-1
999,307,106,-1,-1,329,-1
952,285,106,-1,-1,329,-1
1013,311,106,-1,-1,330,-1
1035,317,106,-1,-1,330,-1
911,265,106,-1,-1,331,-1
931,276,106,-1,-1,332,-1
1007,309,106,-1,-1,332,-1
976,299,106,-1,-1,332,-1
934,278,106,-1,-1,332,-1
997,307,106,-1,-1,332,-1
904,263,106,-1,-1,332,-1
986,303,106,-1,-1,333,-1
